id,y_2013
136011,0.08
136012,0.08
136021,0.12
136022,0.12
136023,0.12
136024,0.12
137001,0.04
137002,0.04
137003,0.04
137004,0.04
137005,0.04
138001,0.12
138002,0.12
138003,0.12
138004,0.12
138005,0.12
139001,0.12
139002,0.12
139003,0.12
139004,0.12
140001,0.18
140002,0.18
142001,0.13
142002,0.13
142003,0.13
142004,0.13
143001,0.18
143002,0.18
143003,0.18
143004,0.18
145011,0.16
145012,0.16
